structure_wikidata,protonated_emass,rt,structure_nameTraditional,structure_molecular_formula
http://www.wikidata.org/entity/Q105136454,545.2381234,0,"methyl (2S)-2-[(1R,2S,5R,6R,13R,14S,16S)-14-acetyloxy-6-(furan-3-yl)-13-hydroxy-1,5,15,15-tetramethyl-8,17-dioxo-7-oxatetracyclo[11.3.1.02,11.05,10]heptadec-10-en-16-yl]-2-hydroxyacetate",C29H36O10
http://www.wikidata.org/entity/Q105136456,545.2381234,0,"methyl (2R)-2-[(1R,2S,5R,6R,13R,14S,16S)-14-acetyloxy-6-(furan-3-yl)-13-hydroxy-1,5,15,15-tetramethyl-8,17-dioxo-7-oxatetracyclo[11.3.1.02,11.05,10]heptadec-10-en-16-yl]-2-hydroxyacetate",C29H36O10
http://www.wikidata.org/entity/Q103815824,545.2381234,0,"methyl 2-[(1S,2R,4S,9R,10R,14S,15S,17S)-17-acetyloxy-9-(furan-3-yl)-1-hydroxy-10,14,16,16-tetramethyl-7,18-dioxo-3,8-dioxapentacyclo[12.3.1.02,4.04,13.05,10]octadecan-15-yl]acetate",C29H36O10
http://www.wikidata.org/entity/Q105181728,545.2381234,0,Ruageanin C,C29H36O10
http://www.wikidata.org/entity/Q104172631,545.2381234,0,"Methyl 2-[17-acetyloxy-9-(furan-3-yl)-1-hydroxy-10,14,16,16-tetramethyl-7,18-dioxo-3,8-dioxapentacyclo[12.3.1.02,4.04,13.05,10]octadecan-15-yl]acetate",C29H36O10
http://www.wikidata.org/entity/Q105190197,545.2381234,0,"methyl 2-[(1R,2R,5R,6R,13S,14R,16S)-14-acetyloxy-6-[(2R)-2-hydroxy-5-oxo-2H-furan-3-yl]-1,5,15,15-tetramethyl-8,17-dioxo-7-oxatetracyclo[11.3.1.02,11.05,10]heptadec-10-en-16-yl]acetate",C29H36O10
http://www.wikidata.org/entity/Q105227088,545.2381234,0,"methyl (2S)-2-[(1S,2R,4S,5R,9R,10R,13R,14S,15S,17R)-17-acetyloxy-9-(furan-3-yl)-10,14,16,16-tetramethyl-7,18-dioxo-3,8-dioxapentacyclo[12.3.1.02,4.04,13.05,10]octadecan-15-yl]-2-hydroxyacetate",C29H36O10
http://www.wikidata.org/entity/Q105227089,545.2381234,0,"methyl (2R)-2-[(1R,2R,4S,5R,9R,10R,13R,14S,15S,17S)-17-acetyloxy-9-(furan-3-yl)-10,14,16,16-tetramethyl-7,18-dioxo-3,8-dioxapentacyclo[12.3.1.02,4.04,13.05,10]octadecan-15-yl]-2-hydroxyacetate",C29H36O10
http://www.wikidata.org/entity/Q104396613,545.2381234,0,Swietemahonin D,C29H36O10
http://www.wikidata.org/entity/Q105227093,545.2381234,0,"methyl (2R)-2-[(1S,2R,4S,5R,9R,10R,13R,14S,15S,17R)-17-acetyloxy-9-(furan-3-yl)-10,14,16,16-tetramethyl-7,18-dioxo-3,8-dioxapentacyclo[12.3.1.02,4.04,13.05,10]octadecan-15-yl]-2-hydroxyacetate",C29H36O10
http://www.wikidata.org/entity/Q105229788,545.2381234,0,"methyl (2R)-2-acetyloxy-2-[(1R,2S,5S,6S,10R,11R,13R,14S,16R)-6-(furan-3-yl)-10-hydroxy-1,5,15,15-tetramethyl-8,17-dioxo-7,18-dioxapentacyclo[11.3.1.111,14.02,11.05,10]octadecan-16-yl]acetate",C29H36O10
http://www.wikidata.org/entity/Q105229792,545.2381234,0,"methyl (2R)-2-acetyloxy-2-[(1S,2R,5S,6S,10S,11S,13S,14R,16S)-6-(furan-3-yl)-10-hydroxy-1,5,15,15-tetramethyl-8,17-dioxo-7,18-dioxapentacyclo[11.3.1.111,14.02,11.05,10]octadecan-16-yl]acetate",C29H36O10
http://www.wikidata.org/entity/Q104400690,545.2381234,0,Toonaciliatin C,C29H36O10
http://www.wikidata.org/entity/Q105270162,545.2381234,0,"methyl 2-[(1R,2R,5R,6R,13S,14R,16S)-14-acetyloxy-6-[(2S)-2-hydroxy-5-oxo-2H-furan-4-yl]-1,5,15,15-tetramethyl-8,17-dioxo-7-oxatetracyclo[11.3.1.02,11.05,10]heptadec-10-en-16-yl]acetate",C29H36O10
http://www.wikidata.org/entity/Q105330620,545.2381234,0,"methyl 2-[(1R,2S,5R,6R,9R,10S,13R,14S,16S)-14-acetyloxy-6-(furan-3-yl)-9,13-dihydroxy-1,5,15,15-tetramethyl-8,17-dioxo-7-oxatetracyclo[11.3.1.02,11.05,10]heptadec-11-en-16-yl]acetate",C29H36O10
http://www.wikidata.org/entity/Q105345395,545.2381234,0,Thaimoluccensin B,C29H36O10
http://www.wikidata.org/entity/Q115968569,545.2381234,0,"Methyl 2-[14-acetyloxy-6-(furan-3-yl)-13,18-dihydroxy-1,5,15-trimethyl-8-oxo-7,17-dioxapentacyclo[13.3.1.02,11.05,10.013,18]nonadec-11-en-19-yl]acetate",C29H36O10
http://www.wikidata.org/entity/Q103786979,545.216994,0,"8-[(E)-2-[(1R,2R)-2-(5,7-dimethoxy-2-oxochromen-8-yl)-1,4-dimethylcyclohex-3-en-1-yl]ethenyl]-5,7-dimethoxychromen-2-one",C32H32O8
http://www.wikidata.org/entity/Q105013420,545.2017378,0,"methyl 2-[(1R,6aR,7S,8S,10R,10aS,10bS,11R,11aR)-7,8-diacetyloxy-1-(furan-3-yl)-11-hydroxy-5,10a-dimethyl-3-oxo-6a,7,8,9,10,10b,11,11a-octahydro-1H-[1]benzofuro[2,3-g]isochromen-10-yl]acetate",C28H32O11
http://www.wikidata.org/entity/Q105138944,545.2017378,0,"methyl (1R,3S,4R,7R,8S,11S,12S,15S,16S)-12-acetyloxy-16-(furan-3-yl)-4,9,9,15-tetramethyl-5,10,18-trioxo-2,6,17-trioxapentacyclo[10.7.0.01,15.03,11.04,8]nonadecane-7-carboxylate",C28H32O11
http://www.wikidata.org/entity/Q104919014,545.144223,0,"[3-(2,4-Dihydroxybenzoyl)-4,6,7-trihydroxy-1-(4-hydroxyphenyl)-1,2,3,4-tetrahydronaphthalen-2-yl]-(2,4-dihydroxyphenyl)methanone",C30H24O10
http://www.wikidata.org/entity/Q110191286,545.1289668,0,Maclurin 3-C-(6''-p-hydroxybenzoyl-glucoside),C26H24O13
http://www.wikidata.org/entity/Q105199014,545.0595669,0,"[(2S,4S,5R)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] hydrogen sulfate",C21H20O15S
http://www.wikidata.org/entity/Q104969288,544.1965929,0,Acrimarine D,C31H29NO8
http://www.wikidata.org/entity/Q105023686,544.1965929,0,"1-hydroxy-3,5,6-trimethoxy-2-[(1R)-1-(7-methoxy-2-oxochromen-6-yl)-3-methylbut-2-enyl]-10H-acridin-9-one",C31H29NO8
http://www.wikidata.org/entity/Q104396582,544.1965929,0,Acrimarine B,C31H29NO8
http://www.wikidata.org/entity/Q105258602,544.1965929,0,"1,3-dihydroxy-5,6-dimethoxy-2-[(1R)-1-(7-methoxy-2-oxochromen-6-yl)-3-methylbut-2-enyl]-10-methylacridin-9-one",C31H29NO8
http://www.wikidata.org/entity/Q104396581,544.1965929,0,"1,3-Dihydroxy-5,6-dimethoxy-2-[1-(7-methoxy-2-oxochromen-6-yl)-3-methylbut-2-enyl]-10-methylacridin-9-one",C31H29NO8
http://www.wikidata.org/entity/Q105262520,544.1965929,0,"1,6-dihydroxy-3,5-dimethoxy-2-[(1S)-1-(7-methoxy-2-oxochromen-6-yl)-3-methylbut-2-enyl]-10-methylacridin-9-one",C31H29NO8
http://www.wikidata.org/entity/Q82901005,544.1965929,0,Acrimarine F,C31H29NO8
http://www.wikidata.org/entity/Q18936,544.1813367,0,Doxorubicin,C27H29NO11
http://www.wikidata.org/entity/Q115947956,543.492428,0,NA,C40H62
http://www.wikidata.org/entity/Q3746185,543.492428,0,Ibr-clc,C40H62
http://www.wikidata.org/entity/Q105201343,543.492428,0,NA,C40H62
http://www.wikidata.org/entity/Q27887050,543.492428,0,Phytofluene,C40H62
http://www.wikidata.org/entity/Q105201347,543.492428,0,"2,6,10,14,19,23,27,31-Octamethyldotriaconta-2,6,10,12,14,16,18,22,26,30-decaene",C40H62
http://www.wikidata.org/entity/Q115966843,543.4407863,0,"3beta-(3-Methylbutanoyloxy)cycloartane-24-ene-1alpha,2alpha-diol",C35H58O4
http://www.wikidata.org/entity/Q105280893,543.3680153,0,"3alpha-Acetoxyoleana-12-ene-27,28-dioic acid 28-methyl ester",C33H50O6
http://www.wikidata.org/entity/Q105280894,543.3680153,0,"10-Acetyloxy-4a-methoxycarbonyl-2,2,6b,9,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-6a-carboxylic acid",C33H50O6
http://www.wikidata.org/entity/Q105157791,543.2799882,0,Javanicinoside A,C27H42O11
http://www.wikidata.org/entity/Q104948522,543.2588588,0,"[(5R,7R,8R,9S,10S,11S,12R,13S,17R)-11-acetyloxy-12-hydroxy-17-[(2R)-2-hydroxy-5-oxo-2H-furan-3-yl]-4,4,8,10,13-pentamethyl-3-oxo-5,6,7,9,11,12,16,17-octahydrocyclopenta[a]phenanthren-7-yl] acetate",C30H38O9
http://www.wikidata.org/entity/Q104999871,543.2588588,0,"[2-[8-(acetyloxymethyl)-4-(furan-3-yl)-4a,8-dimethyl-2-oxo-4,5,6,7-tetrahydro-1aH-oxireno[2,3-d]isochromen-7-yl]-2,6,6-trimethyl-5-oxocyclohex-3-en-1-yl]methyl acetate",C30H38O9
http://www.wikidata.org/entity/Q104999872,543.2588588,0,"[(1R,2R)-2-[(1aS,4S,4aS,7R,8S,8aS)-8-(acetyloxymethyl)-4-(furan-3-yl)-4a,8-dimethyl-2-oxo-4,5,6,7-tetrahydro-1aH-oxireno[2,3-d]isochromen-7-yl]-2,6,6-trimethyl-5-oxocyclohex-3-en-1-yl]methyl acetate",C30H38O9
http://www.wikidata.org/entity/Q111241249,543.2588588,0,"[18-(Furan-3-yl)-9,9,13,14,15,19-hexamethyl-5,12,16-trioxo-4,8,17-trioxapentacyclo[11.8.0.02,7.02,10.014,19]henicosan-11-yl] acetate",C30H38O9
http://www.wikidata.org/entity/Q105114353,543.2588588,0,7-Oxokhivorin,C30H38O9
http://www.wikidata.org/entity/Q105133740,543.2588588,0,"[(1R,2R,3S,8R,10R,11S,12R,14S,16S,17S)-3-acetyloxy-16-(furan-3-yl)-2,7,7,11,17-pentamethyl-5,15-dioxo-6,13-dioxapentacyclo[9.8.0.02,8.012,14.012,17]nonadecan-10-yl] acetate",C30H38O9
http://www.wikidata.org/entity/Q105187130,543.2588588,0,"[(1R,2R,6S,9R,11R,12S,13S,15R,17S,18R,19R,20R)-19-acetyloxy-17-(furan-3-yl)-20-hydroxy-8,8,12,18-tetramethyl-4-oxo-7,14-dioxahexacyclo[10.8.0.02,6.02,9.013,15.013,18]icosan-11-yl] acetate",C30H38O9
http://www.wikidata.org/entity/Q105277867,543.2588588,0,Swietenin B,C30H38O9
http://www.wikidata.org/entity/Q105119407,543.2436027,0,Casteloside A,C26H38O12
http://www.wikidata.org/entity/Q105348939,543.2436027,0,"(1S,4S,5R,6R,7S,11R,16S,17S,18R,19R)-5,16,17-trihydroxy-6,14,18-trimethyl-4-[(2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,10-dioxapentacyclo[9.8.0.01,7.04,19.013,18]nonadec-13-en-9-one",C26H38O12
http://www.wikidata.org/entity/Q105348940,543.2436027,0,"5,16,17-Trihydroxy-6,14,18-trimethyl-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,10-dioxapentacyclo[9.8.0.01,7.04,19.013,18]nonadec-13-en-9-one",C26H38O12
http://www.wikidata.org/entity/Q105130551,543.2224733,0,"methyl (2R)-2-acetyloxy-2-[(1R,2S,5S,6S,11S,13R,16R)-6-(furan-3-yl)-11-hydroxy-1,5,15,15-tetramethyl-8,14,17-trioxo-7-oxatetracyclo[11.3.1.02,11.05,10]heptadec-9-en-16-yl]acetate",C29H34O10
http://www.wikidata.org/entity/Q105145294,543.2224733,0,"methyl 2-[(6R,7R,11S,12S,13S,15S)-13-[(1R)-1-acetyloxy-2-oxopropyl]-6-(furan-3-yl)-15-hydroxy-7,11,13-trimethyl-4-oxo-5,16-dioxatetracyclo[8.6.0.02,7.011,15]hexadeca-1(10),2-dien-12-yl]acetate",C29H34O10
http://www.wikidata.org/entity/Q105146642,543.2224733,0,"methyl 2-[(1R,2R,5R,6R,12R,13R,15R,17R,18R)-13-acetyloxy-6-(furan-3-yl)-12,17-dihydroxy-1,5,15-trimethyl-8,14-dioxo-7-oxapentacyclo[13.2.1.02,11.05,10.012,17]octadec-10-en-18-yl]acetate",C29H34O10
http://www.wikidata.org/entity/Q105155214,543.2224733,0,"methyl (Z)-3-[(1R,2R,4S,7S,8S,11R,12S,16S,17R)-17-acetyloxy-7-(furan-3-yl)-1,8,15,15-tetramethyl-5,18-dioxo-3,6,14-trioxapentacyclo[9.7.0.02,4.02,8.012,16]octadecan-12-yl]prop-2-enoate",C29H34O10
http://www.wikidata.org/entity/Q110190293,543.2224733,0,"Methyl 2-[1-acetyloxy-8-(furan-3-yl)-3-hydroxy-7,16,18-trimethyl-10,15-dioxo-9,13-dioxahexacyclo[14.2.1.02,14.03,12.04,18.07,12]nonadecan-17-yl]acetate",C29H34O10
http://www.wikidata.org/entity/Q105204255,543.2224733,0,"methyl 2-[(1R,6R)-4-[(R)-acetyloxy-[(1R,5R,8aR)-1-(furan-3-yl)-5-hydroxy-8a-methyl-3,6-dioxo-7,8-dihydro-1H-isochromen-5-yl]methyl]-2,2,6-trimethyl-5-oxocyclohex-3-en-1-yl]acetate",C29H34O10
http://www.wikidata.org/entity/Q104401224,543.2224733,0,"methyl 2-[4-[acetyloxy-[1-(furan-3-yl)-5-hydroxy-8a-methyl-3,6-dioxo-7,8-dihydro-1H-isochromen-5-yl]methyl]-2,2,6-trimethyl-5-oxocyclohex-3-en-1-yl]acetate",C29H34O10
http://www.wikidata.org/entity/Q105227187,543.2224733,0,"(2R)-2-[(4R)-4beta-(3-Furyl)-2,9-dioxo-6beta-acetoxy-4abeta,6bbeta,8,8,11abeta-pentamethyl-6aalpha,11balpha-cyclo-1,4,4a,5,6,6a,6b,7,8,9,11a,11b-dodecahydro-2H-benzofuro[2,3-f][2]benzopyran-7beta-yl]-2-hydroxyacetic acid methyl ester",C29H34O10
http://www.wikidata.org/entity/Q105234498,543.2224733,0,"methyl (2R)-2-[(1R,6R)-4-[(1R,2'R,4aR,5R,8aR)-1-(furan-3-yl)-8a-methyl-3,6-dioxospiro[4,4a,7,8-tetrahydro-1H-isochromene-5,3'-oxirane]-2'-yl]-2,2,6-trimethyl-5-oxocyclohex-3-en-1-yl]-2-acetyloxyacetate",C29H34O10
http://www.wikidata.org/entity/Q105252375,543.2224733,0,"methyl (Z)-3-[(1R,2S,5S,6R,7R,10S,11S,14S)-3-acetyloxy-11-(furan-3-yl)-2,3',3',6,10-pentamethyl-4,13-dioxospiro[12,15-dioxatetracyclo[8.5.0.01,14.02,7]pentadecane-5,2'-oxirane]-6-yl]prop-2-enoate",C29H34O10
http://www.wikidata.org/entity/Q105293219,543.2224733,0,Xylogranatin D,C29H34O10
http://www.wikidata.org/entity/Q105293220,543.2224733,0,"methyl 2-[4-[acetyloxy-[1-(furan-3-yl)-6-hydroxy-8a-methyl-3,5-dioxo-7,8-dihydro-1H-isochromen-6-yl]methyl]-2,2,6-trimethyl-5-oxocyclohex-3-en-1-yl]acetate",C29H34O10
http://www.wikidata.org/entity/Q105227169,543.1860878,0,Bruceanol-A,C28H30O11
http://www.wikidata.org/entity/Q105264836,543.1860878,0,Bruceantarin,C28H30O11
http://www.wikidata.org/entity/Q105128199,543.1708316,0,"[(2S,3R,4S,5R,6R)-4,5-dihydroxy-2-methyl-6-[[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(6-methoxy-2-oxochromen-7-yl)oxyoxan-2-yl]methoxy]oxan-3-yl] acetate",C24H30O14
http://www.wikidata.org/entity/Q105128201,543.1708316,0,"[4,5-Dihydroxy-2-methyl-6-[[3,4,5-trihydroxy-6-(6-methoxy-2-oxochromen-7-yl)oxyoxan-2-yl]methoxy]oxan-3-yl] acetate",C24H30O14
http://www.wikidata.org/entity/Q105171163,543.1708316,0,"[(2S,3R,4S,5R,6S)-6-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-2-(6-methoxy-2-oxochromen-7-yl)oxyoxan-3-yl]oxy-4,5-dihydroxy-2-methyloxan-3-yl] acetate",C24H30O14
http://www.wikidata.org/entity/Q72461508,543.1708316,0,Cornuside,C24H30O14
http://www.wikidata.org/entity/Q105287422,543.1708316,0,"[(2S,3R,4S,5S,6R)-4,5-dihydroxy-2-(6-methoxy-2-oxochromen-7-yl)oxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-3-yl] acetate",C24H30O14
http://www.wikidata.org/entity/Q105287423,543.1708316,0,6-methoxy-2-oxo-2H-chromen-7-yl 2-O-acetyl-6-O-(6-deoxyhexopyranosyl)hexopyranoside,C24H30O14
http://www.wikidata.org/entity/Q105150735,543.1609357,0,"(3R)-3-hydroxy-3-methyl-5-oxo-5-[[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[(2-oxo-1,6-diazatetracyclo[7.6.1.05,16.010,15]hexadeca-3,5(16),6,8,10,12,14-heptaen-8-yl)oxy]oxan-2-yl]methoxy]pentanoic acid",C26H26N2O11
http://www.wikidata.org/entity/Q27157736,543.1497023,0,Cleistanthin B,C27H26O12
http://www.wikidata.org/entity/Q105217382,543.1497023,0,"[(2S,3S,5S)-2-[2,4-dihydroxy-3-(4-hydroxybenzoyl)-6-methoxyphenyl]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] 4-hydroxybenzoate",C27H26O12
http://www.wikidata.org/entity/Q104908894,543.1285729,0,"7-Hydroxy-8-[2-hydroxy-5-(7-hydroxy-4-oxo-2,3-dihydrochromen-2-yl)phenyl]-2-(3,4,5-trihydroxyphenyl)-2,3-dihydrochromen-4-one",C30H22O10
http://www.wikidata.org/entity/Q104908895,543.1285729,0,"(2S)-7-hydroxy-8-[2-hydroxy-5-[(2S)-7-hydroxy-4-oxo-2,3-dihydrochromen-2-yl]phenyl]-2-(3,4,5-trihydroxyphenyl)-2,3-dihydrochromen-4-one",C30H22O10
http://www.wikidata.org/entity/Q104983772,543.1285729,0,"6-[5-(5,7-Dihydroxy-4-oxo-2,3-dihydrochromen-2-yl)-2-hydroxyphenyl]-5,7-dihydroxy-2-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one",C30H22O10
http://www.wikidata.org/entity/Q110082170,543.1285729,0,"6-[5,7-Dihydroxy-2-(4-hydroxyphenyl)-4-oxo-chroman-6-yl]-5,7-dihydroxy-2-(4-hydroxyphenyl)chroman-4-one",C30H22O10
http://www.wikidata.org/entity/Q82956632,543.1285729,0,Succedaneaflavanone,C30H22O10
http://www.wikidata.org/entity/Q110204544,543.1285729,0,"2-[3-[2-(3,4-Dihydroxyphenyl)-5-hydroxy-4-oxo-2,3-dihydrochromen-8-yl]-4-hydroxyphenyl]-5,7-dihydroxy-2,3-dihydrochromen-4-one",C30H22O10
http://www.wikidata.org/entity/Q104402782,543.1285729,0,Chamaejasmin,C30H22O10
http://www.wikidata.org/entity/Q105275353,543.1285729,0,"(2S)-8-[5-[(3,4-Dihydro-5,7-dihydroxy-4-oxo-2H-1-benzopyran)-2alpha-yl]-2-hydroxyphenyl]-2,3-dihydro-5,7-dihydroxy-2alpha-(4-hydroxyphenyl)-4H-1-benzopyran-4-one",C30H22O10
http://www.wikidata.org/entity/Q110198391,543.1285729,0,Tetrahydroamentoflavone,C30H22O10
http://www.wikidata.org/entity/Q104253000,543.1285729,0,Rhusflavone,C30H22O10
http://www.wikidata.org/entity/Q105345769,543.1285729,0,"(2R)-6-[(2S)-5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-2,3-dihydrochromen-8-yl]-5,7-dihydroxy-2-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one",C30H22O10
http://www.wikidata.org/entity/Q105345771,543.1285729,0,Rhusflavanone,C30H22O10
http://www.wikidata.org/entity/Q105209642,542.3839997,0,"[(2S)-1-(4,8-dimethoxy-1-methyl-2-oxoquinolin-3-yl)-3-methylbut-3-en-2-yl] hexadecanoate",C33H51NO5
http://www.wikidata.org/entity/Q104194880,542.3839997,0,Acutifolin palmitate,C33H51NO5
http://www.wikidata.org/entity/Q27109947,541.4767779,0,CID 156047,C40H60
http://www.wikidata.org/entity/Q8069696,541.4767779,0,zeta-Carotene,C40H60
http://www.wikidata.org/entity/Q76507261,541.4767779,0,Tetrahydro-beta-carotene/eta-Carotene,C40H60
http://www.wikidata.org/entity/Q105362448,541.4767779,0,"Asymmetrical zeta-carotene/Asym. zeta-carotene/7,8,11,12-Tetrahydrolycopene",C40H60
http://www.wikidata.org/entity/Q105362449,541.4767779,0,"2,6,10,14,19,23,27,31-Octamethyldotriaconta-2,6,8,10,12,14,16,18,22,26,30-undecaene",C40H60
http://www.wikidata.org/entity/Q105353218,541.3887508,0,"[(1R,3aR,5aR,5bR,7aR,8R,9S,11aR,11bR,13aR,13bS)-9-acetyloxy-3a,5a,5b,8,11a-pentamethyl-1-(3-oxoprop-1-en-2-yl)-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-8-yl]methyl acetate",C34H52O5
http://www.wikidata.org/entity/Q105223551,541.3734946,0,"(alphaS,alpha'S,2S,2'R,2''S,5R,5'R,5''R)-alpha-[(E)-4-Methyl-4-hydroperoxy-2-pentenyl]-alpha'-(4-hydroxy-4-methyl-2-pentenyl)-alpha,alpha',2,2''-tetramethyl-2,2':5',2''-teroxolane-5,5''-dimethanol",C30H52O8
http://www.wikidata.org/entity/Q105223553,541.3734946,0,"(E,6R)-6-[(2R,5S)-5-[(2R,5R)-5-[(2S,5R)-5-[(E,2R)-6-hydroperoxy-2-hydroxy-6-methylhept-4-en-2-yl]-2-methyloxolan-2-yl]oxolan-2-yl]-5-methyloxolan-2-yl]-2-methylhept-3-ene-2,6-diol",C30H52O8
http://www.wikidata.org/entity/Q105199750,541.3523653,0,"[(5R,7R,8R,9R,10R,13S,17S)-17-[(2S,3S,5R)-5-[(2S)-3,3-dimethyloxiran-2-yl]-2-methoxyoxolan-3-yl]-4,4,8,10,13-pentamethyl-3-oxo-5,6,7,9,11,12,16,17-octahydrocyclopenta[a]phenanthren-7-yl] acetate",C33H48O6
http://www.wikidata.org/entity/Q105199752,541.3523653,0,Bruceajavanin B,C33H48O6
http://www.wikidata.org/entity/Q105127145,541.3159797,0,"(13alpha,17alpha)-1alpha,3alpha,7alpha-Triacetoxy-4,4,8-trimethyl-21,23-epoxy-24-nor-5alpha-chola-14,20,22-triene",C32H44O7
http://www.wikidata.org/entity/Q105200272,541.2849544,0,"(3R)-5-[(1-Methoxy-3-methyl-9H-carbazol-9-yl)methyl]-3beta-(4-methyl-3-pentenyl)-3-methyl-3,11-dihydropyrano[3,2-a]carbazole",C37H36N2O2
http://www.wikidata.org/entity/Q105323055,541.2849544,0,"(3R)-11-[(1-Methoxy-9H-carbazol-3-yl)methyl]-3,5-dimethyl-3beta-(4-methyl-3-pentenyl)-3,11-dihydropyrano[3,2-a]carbazole",C37H36N2O2
http://www.wikidata.org/entity/Q105323058,541.2849544,0,Chrestfoline C,C37H36N2O2
http://www.wikidata.org/entity/Q105199657,541.2795942,0,"[(1R,2R,5S,6S,13S,14S,16R)-6-(furan-3-yl)-16-(2-methoxy-2-oxoethyl)-1,5,15,15-tetramethyl-8,17-dioxo-7-oxatetracyclo[11.3.1.02,11.05,10]heptadec-10-en-14-yl] 2-methylpropanoate",C31H40O8
http://www.wikidata.org/entity/Q105269961,541.2795942,0,"[(1R,2S,5R,6R,13S,14R,16S)-6-(furan-3-yl)-16-(2-methoxy-2-oxoethyl)-1,5,15,15-tetramethyl-8,17-dioxo-7-oxatetracyclo[11.3.1.02,11.05,10]heptadec-10-en-14-yl] butanoate",C31H40O8
http://www.wikidata.org/entity/Q105034396,541.2432087,0,"[(1R,2R,8R,11R,12R,14R,16S,17R,18R,19R)-18-acetyloxy-16-(furan-3-yl)-2,7,7,11,17-pentamethyl-5,10-dioxo-6,13-dioxapentacyclo[9.8.0.02,8.012,14.012,17]nonadec-3-en-19-yl] acetate",C30H36O9
http://www.wikidata.org/entity/Q104396482,541.2432087,0,6alpha-Acetoxygedunin,C30H36O9
http://www.wikidata.org/entity/Q105145493,541.2432087,0,"[19-Acetyloxy-7-(furan-3-yl)-1,8,12,16,16-pentamethyl-5,15-dioxo-3,6-dioxapentacyclo[9.8.0.02,4.02,8.012,17]nonadec-13-en-18-yl] acetate",C30H36O9
http://www.wikidata.org/entity/Q105176187,541.2432087,0,"methyl 2-[(1R)-2-[(1aS,3S,3aR,4R,5S,6R,7aS)-4,5-diacetyloxy-3-(furan-3-yl)-3a-methyl-7-methylidene-1a,2,3,4,5,6-hexahydroindeno[1,7a-b]oxiren-6-yl]-6,6-dimethyl-5-oxocyclohex-3-en-1-yl]acetate",C30H36O9
http://www.wikidata.org/entity/Q104172219,541.2432087,0,"Methyl 2-[2-[4,5-diacetyloxy-3-(furan-3-yl)-3a-methyl-7-methylidene-1a,2,3,4,5,6-hexahydroindeno[1,7a-b]oxiren-6-yl]-6,6-dimethyl-5-oxocyclohex-3-en-1-yl]acetate",C30H36O9
http://www.wikidata.org/entity/Q3886776,541.2432087,0,Nimbin,C30H36O9
http://www.wikidata.org/entity/Q105215652,541.2432087,0,"[(1R,2R,6S,9R,12R,13R,15R,17S,18R,19R,20R)-19-Acetyloxy-17-(furan-3-yl)-8,8,12,18-tetramethyl-4,11-dioxo-7,14-dioxahexacyclo[10.8.0.02,6.02,9.013,15.013,18]icosan-20-yl] acetate",C30H36O9
http://www.wikidata.org/entity/Q105253071,541.2432087,0,11alpha-Acetoxygedunin,C30H36O9
http://www.wikidata.org/entity/Q105253072,541.2432087,0,11beta-Acetoxygedunin,C30H36O9
http://www.wikidata.org/entity/Q105312708,541.2432087,0,Andirolide A,C30H36O9
http://www.wikidata.org/entity/Q105385798,541.2432087,0,"[(5R,7R,8S,9S,10S,13R,17S)-17-acetyloxy-17-[(2R)-2-hydroxy-5-oxo-2H-furan-3-yl]-4,4,8,10,13-pentamethyl-3,16-dioxo-5,6,7,9,11,12-hexahydrocyclopenta[a]phenanthren-7-yl] acetate",C30H36O9
http://www.wikidata.org/entity/Q105385799,541.2432087,0,"[17-acetyloxy-17-(2-hydroxy-5-oxo-2H-furan-3-yl)-4,4,8,10,13-pentamethyl-3,16-dioxo-5,6,7,9,11,12-hexahydrocyclopenta[a]phenanthren-7-yl] acetate",C30H36O9
http://www.wikidata.org/entity/Q105182168,541.2279526,0,"(1S,4R,5R,7S,11R,13S,16S,17S,18S,19R)-4,5,17-trihydroxy-14,18-dimethyl-6-methylidene-16-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,10-dioxapentacyclo[9.8.0.01,7.04,19.013,18]nonadec-14-en-9-one",C26H36O12
http://www.wikidata.org/entity/Q105281872,541.2220794,0,"(13R,15S)-15-[(E)-2-(7-hydroxy-2-oxochromen-8-yl)ethenyl]-11,11,15-trimethyl-8-(2-methylbut-3-en-2-yl)-6,10,16-trioxatetracyclo[7.7.1.02,7.013,17]heptadeca-1(17),2(7),3,8-tetraen-5-one",C33H32O7
